record_id,profile_type,profile_id,age,income,credit_score,financial_health_score,repayment_behaviour_score,digital_engagement_score,financial_capacity_score,lead_score,lead_quality_score,lead_authenticity_score,income_confidence_score,relationship_score,savings_ratio,emi_burden,cash_flow_score,digital_adoption_score,customer_value_score,occupation,employment_type,city,target_repayment_capacity,created_at
62b14995-125b-4e9d-8689-4c5d48ce4899,Internal,d7bce8cc-265c-449a-812d-e7fe36c8c2ed,45,109666.67,,73.98,75.0,55.58,,,,,,19.94,100.0,0.0,100.0,61.3,32.48,Bank Employee,,Visakhapatnam,Very High,2026-07-10 02:37:00.129786
8ba36353-9f41-436c-a6bc-60a51335c8d9,Internal,bc22ac3e-da5f-4992-a823-9eea514cb3bb,34,182583.33,,75.25,74.4,55.08,,,,,,22.56,100.0,4.0,100.0,60.67,35.72,Software Engineer,,Chennai,Very High,2026-07-10 02:37:00.129786
6dbf3eb1-8266-4537-ab6a-5b08d7682252,Internal,96272bf0-451b-4f36-9ea8-e363702e246a,48,94750.0,,74.05,74.85,55.81,,,,,,22.59,100.0,1.0,100.0,61.33,36.1,Software Engineer,,Surat,High,2026-07-10 02:37:00.129786
5c9d7369-551c-406e-a198-73242abb2377,Internal,7b9f5287-5787-4df6-b4ab-c55d9302bc1d,49,122916.67,,74.04,74.4,56.15,,,,,,22.7,100.0,4.0,100.0,62.73,37.22,Bank Employee,,Bengaluru,Very High,2026-07-10 02:37:00.129786
7579c853-4a3b-4890-a125-2e3ee3791171,Internal,ccc94ba9-716c-4c54-9505-d146a971cbc2,60,115750.0,,74.04,74.4,55.59,,,,,,23.51,100.0,4.0,100.0,60.59,38.52,Mechanical Engineer,,Delhi,Very High,2026-07-10 02:37:00.129786
7ea4ae2e-43e6-4f1c-8550-fe9d5587d543,Internal,aba04e90-3414-4991-b30f-254878954ea0,35,158750.0,,75.17,74.63,55.05,,,,,,23.06,100.0,2.5,100.0,60.0,36.8,Bank Employee,,Bhubaneswar,Very High,2026-07-10 02:37:00.129786
d8c7c3b0-9be6-4cec-9b35-b375417ba6cf,Internal,3232a46a-9a72-424c-ab26-9a8da4f0cde6,39,62250.0,,72.97,75.0,55.58,,,,,,19.95,100.0,0.0,100.0,61.3,33.62,Sales Executive,,Lucknow,Medium,2026-07-10 02:37:00.129786
3ae04b20-f779-4e93-a179-d84f50b0d350,Internal,94afa563-8b73-463b-b055-068f829b67d4,40,228500.0,,77.11,74.85,55.08,,,,,,23.51,100.0,1.0,100.0,60.67,39.45,Software Engineer,,Patna,Very High,2026-07-10 02:37:00.129786
3126bcff-3d62-49a7-bfaa-2f6d8b0e3e05,Internal,6d12593f-95ca-48a5-a408-415d6bf3b75a,53,224250.0,,76.83,74.7,55.55,,,,,,23.52,100.0,2.0,100.0,60.63,39.44,Software Engineer,,Coimbatore,Very High,2026-07-10 02:37:00.129786
9e48960f-d657-4d71-848c-99242fde8778,Internal,f006d85c-955d-49b0-b038-d783ab6a72c9,37,153583.33,,74.7,74.4,55.25,,,,,,22.87,100.0,4.0,100.0,60.4,37.03,Chartered Accountant,,Hyderabad,Very High,2026-07-10 02:37:00.129786
f0f8751e-476b-44b4-b2aa-e7fabb37209b,Internal,235179c0-78ba-42c5-8455-26672ae6b424,32,108666.67,,73.73,74.4,55.48,,,,,,22.82,100.0,4.0,100.0,60.29,36.58,Mechanical Engineer,,Lucknow,Very High,2026-07-10 02:37:00.129786
ab0847ba-3670-4d94-9f9c-b0b4d5b727f0,External,f3349204-3966-407d-82b7-dc9f012fee0c,44,112916.66666666667,591.0,70.69,49.65,99.25,55.2,64.55,84.02,100.0,78.0,77.0,,46.99999704797048,57.0,70.0,46.2,Government Employee,State Govt,Mumbai,Low,2026-07-10 02:37:00.130787
f1cf6b31-2774-4637-8eb5-7400373cc669,External,d9c592c7-e6ee-49a0-951f-7be8916ad0e0,37,318750.0,614.0,77.93,56.25,88.95,63.8,79.75,85.71,100.0,89.0,85.0,,43.0,65.0,55.0,66.0,Doctor,Apollo Hospitals,Indore,Medium,2026-07-10 02:37:00.130787
a5aeee62-c13a-4059-8b03-d3835c3710c8,External,b05a4ff3-cdfb-4f15-bb0b-2254317b908e,38,354750.0,609.0,72.75,54.1,85.2,68.8,63.5,78.77,100.0,72.0,70.0,,35.0,50.0,55.0,67.0,Business Owner,Family Business,Pune,Medium,2026-07-10 02:37:00.130787
026a3d0f-724d-4052-9772-4ef4f5154189,External,19eb7e64-d567-4c9e-b922-6a05afe390f1,40,102500.0,590.0,79.95,63.05,78.0,80.2,54.05,79.58,100.0,80.0,62.0,,8.0,57.0,45.0,37.2,Government Employee,Indian Railways,Indore,Medium,2026-07-10 02:37:00.130787
3204f4b2-127d-4b8c-874f-8c8bfae41f3d,External,4d18c1c8-ab80-48bd-b023-419b4c2c72de,31,84583.33333333333,897.0,82.1,67.67,93.0,79.7,68.55,87.41,100.0,80.0,77.0,,35.0000039408867,77.0,70.0,56.2,Sales Executive,Flipkart,Kolkata,Medium,2026-07-10 02:37:00.130787
e5e71fe7-1fec-47b2-84ac-74240b87f58b,External,2202b900-277c-4527-9281-5689d686f5ac,31,85750.0,899.0,79.97,66.28,88.95,79.7,76.55,87.31,100.0,73.0,77.0,,35.0,77.0,55.0,46.2,Bank Employee,Icici Bank,Bangalore,Medium,2026-07-10 02:37:00.130787
44cedda4-10a9-4761-a6be-bd186062a798,External,9f7d9255-c2f7-42ac-8397-0bf43c5aef4e,28,57833.333333333336,624.0,70.01,53.25,93.0,59.8,50.25,74.63,100.0,79.0,50.0,,35.00000576368876,45.0,70.0,30.0,Sales Executive,Amazon India,Mumbai,Medium,2026-07-10 02:37:00.130787
e04de961-618c-4eb7-a99f-637a52ae1bc3,External,bf69419f-98b5-45a1-95ec-e3b00e50d84b,37,146166.66666666666,846.0,97.07,84.5,93.0,100.0,80.3,95.23,100.0,95.0,77.0,,0.0,92.0,70.0,61.2,Chartered Accountant,L&T,Chennai,Very High,2026-07-10 02:37:00.130787
8d7afeff-2fd9-4d0c-90f9-d66bfd9d8ea9,External,f90e6642-ef2b-4daa-aa36-9068d32c748e,43,316333.3333333333,632.0,86.37,69.98,78.0,93.3,64.25,86.51,100.0,77.0,70.0,,0.0,65.0,45.0,57.0,Business Owner,Self Employed,Lucknow,Medium,2026-07-10 02:37:00.130787
9272a583-a131-4759-a357-e75e28328343,External,8c91143d-a94e-4107-b4e9-92f7b9c49070,37,119250.0,704.0,97.35,79.05,88.95,98.2,71.1,93.55,100.0,100.0,70.0,,12.0,82.0,55.0,52.0,Government Employee,State Govt,Kolkata,High,2026-07-10 02:37:00.130787
086118bc-ae1e-45d4-a8b6-f647bc05c5bb,External,e6733d1b-2398-42e6-8225-8aea2091b461,23,109000.0,628.0,90.87,71.55,96.75,86.0,63.55,94.24,100.0,94.0,77.0,,0.0,57.0,70.0,56.2,Software Engineer,Tcs,Indore,Medium,2026-07-10 02:37:00.130787
6cd00c31-f268-4989-9689-498a0fe86334,External,6d9eb74b-f7c7-43dd-bfd5-53de323d1644,30,187500.0,888.0,98.07,81.0,65.75,100.0,86.2,93.57,90.0,100.0,82.0,,12.0,100.0,55.0,74.2,Doctor,Apollo Hospitals,Noida,Very High,2026-07-10 02:37:00.130787
939aa2c7-330e-4a15-aa92-d83674704353,External,eba88b5a-615b-4377-9826-bf9427f7d820,32,177500.0,785.0,76.0,61.98,85.2,78.5,71.95,85.66,100.0,63.0,77.0,,43.0,85.0,55.0,71.2,Freelancer,Self Employed,Surat,Medium,2026-07-10 02:37:00.130787
563d532c-9a0a-4d31-a3bf-05322cbd51bc,External,d457d6f1-6ca6-4778-8cef-c676a605acdb,34,46750.0,792.0,78.63,65.92,93.0,77.0,70.5,84.8,100.0,74.62,65.0,,35.0,80.0,70.0,39.0,Chartered Accountant,L&T,Pune,Medium,2026-07-10 02:37:00.130787
66610b68-1978-4a62-b515-52595664defe,External,b87a5d80-2547-4246-952b-760f78d35c76,35,271166.6666666667,855.0,97.15,81.5,93.0,100.0,85.5,95.5,100.0,95.0,85.0,,12.0,100.0,70.0,66.0,Chartered Accountant,Ey,Lucknow,Very High,2026-07-10 02:37:00.130787
5c99b7fe-1031-4d1e-9245-8bda5706d1cc,External,421fc9b7-5a2a-4fe0-97c9-96f9c52bb90a,28,217750.0,699.0,82.43,62.48,96.75,78.5,76.55,87.11,100.0,83.0,78.0,,43.0,75.0,70.0,71.8,Software Engineer,Cognizant,Kochi,Medium,2026-07-10 02:37:00.130787
372fd1b1-242b-41b0-9d1d-47fc9d261af7,External,6f1254d6-bd88-4077-963b-c06f0f963885,35,34416.666666666664,871.0,90.55,81.63,85.2,92.5,64.75,88.5,100.0,90.0,65.0,,0.0,65.0,55.0,39.0,Teacher,Kendriya Vidyalaya,Kolkata,Low,2026-07-10 02:37:00.130787
a23cee08-c14e-4b55-90a9-b8553b460c90,External,ac8a73b4-afbe-4eac-8e26-158c615ce8ea,33,159916.66666666666,787.0,98.63,85.5,93.0,100.0,84.3,95.44,100.0,100.0,77.0,,0.0,92.0,70.0,61.2,Chartered Accountant,Tata Motors,Lucknow,Very High,2026-07-10 02:37:00.130787
54101307-b561-415f-9c30-473c38fedabc,External,5a6cbff0-143a-4dfa-83e2-4145c93420df,31,189833.33333333334,765.0,93.11,72.37,96.75,88.5,84.95,92.38,100.0,100.0,77.0,,35.00000175592625,85.0,70.0,71.2,Software Engineer,Infosys,Nagpur,Medium,2026-07-10 02:37:00.130787
4ce89f79-fdd9-4b28-9e44-5b2efa4efdca,External,4bbe66fd-86da-4bf2-957b-08056e8a4a46,33,66833.33333333333,747.0,83.95,64.7,96.75,68.2,82.1,91.9,100.0,97.0,80.0,,42.99999501246883,82.0,70.0,58.0,Chartered Accountant,Tata Motors,Lucknow,Medium,2026-07-10 02:37:00.130787
4c4cffa1-fb75-4b0b-b51f-7400b21f8edb,External,5ef05293-ff0f-47ec-b7b9-2409298ec859,34,111500.0,854.0,90.4,79.1,88.95,100.0,69.05,100.0,100.0,68.0,92.0,,0.0,77.0,55.0,65.2,Civil Engineer,Shapoorji Pallonji,Delhi,Very High,2026-07-10 02:37:00.130787
54c9037f-353d-4a99-864b-bbf86dfdeb27,External,3aa02490-7142-4647-a3cc-a2b1700579e5,28,103250.0,863.0,98.5,82.5,93.0,100.0,76.05,100.0,100.0,95.0,92.0,,8.0,77.0,70.0,55.2,Software Engineer,Cognizant,Ahmedabad,Very High,2026-07-10 02:37:00.130787
db13770e-e26e-4d55-9d09-163372a3edca,External,c0e725bf-04e1-464e-b70b-18411ccdafe4,37,86833.33333333333,629.0,55.93,44.75,85.2,53.0,51.05,70.76,100.0,45.0,62.0,,47.00000383877159,57.0,55.0,47.2,Civil Engineer,Ncc,Nagpur,Low,2026-07-10 02:37:00.130787
3c292c52-bcce-43e1-b23f-a0fdb08e2dea,External,c8691ccd-347c-4968-9b28-04b14afcaf4e,38,91583.33333333333,837.0,97.15,84.5,96.75,100.0,81.3,95.5,100.0,95.0,77.0,,0.0,92.0,70.0,46.2,Chartered Accountant,Pwc,Chennai,High,2026-07-10 02:37:00.130787
0aceddde-d0fd-4b2c-885d-d07944071ae9,External,d47f4563-cc1d-48bc-892b-6e6b41950363,31,199666.66666666666,700.0,89.3,68.03,93.0,79.5,77.25,94.67,100.0,97.0,85.0,,34.999998330550916,75.0,70.0,76.0,Software Engineer,Wipro,Noida,Medium,2026-07-10 02:37:00.130787
590b79e2-c82d-4d91-93ac-bbd23d536f72,External,246e6409-878d-4ef4-8c83-0d2d9cc2b1d9,36,119500.0,621.0,69.61,55.4,62.0,77.0,45.05,72.35,90.0,57.0,52.0,,20.0,57.0,55.0,31.2,Civil Engineer,Shapoorji Pallonji,Pune,Medium,2026-07-10 02:37:00.130787
0acb4db6-a8fa-43f0-a153-46887bfe35f5,External,7b37b7f5-8893-41d1-bd47-32f8dca462cb,41,73500.0,847.0,90.43,76.68,78.0,92.7,69.35,87.82,100.0,90.0,65.0,,20.0,77.0,45.0,49.0,Teacher,Private School,Surat,Medium,2026-07-10 02:37:00.130787
ab29a9f0-62f8-4116-942a-524bbd678c0c,External,875c0986-5c80-4bb8-94dc-677701115d5e,30,41166.666666666664,591.0,55.36,43.23,93.0,37.5,46.5,66.52,100.0,68.0,50.0,,46.99999190283401,30.0,70.0,40.0,Sales Executive,Amazon India,Delhi,Low,2026-07-10 02:37:00.130787
df830b68-3d5b-4e32-ab96-15723593722a,External,87fb1a03-2864-4db2-a1b6-2bd34aee79d0,39,79750.0,806.0,84.16,69.43,85.2,82.7,69.35,85.27,100.0,85.0,65.0,,35.0,77.0,55.0,49.0,Teacher,State College,Pune,Medium,2026-07-10 02:37:00.130787
74f3747c-2e2b-44ff-9d81-b5797050eb0c,External,3ab1a253-e754-4143-b5d5-4bfce78d776f,31,175083.33333333334,661.0,84.79,67.73,72.5,87.5,66.25,77.96,90.0,88.0,60.0,,12.0,65.0,70.0,51.0,Software Engineer,Cognizant,Mumbai,Medium,2026-07-10 02:37:00.130787
59cffd45-5129-4aef-be82-f42ad6f86b6f,External,d38e4a1b-4df8-4e8d-b808-14c3d34dd727,37,122750.0,890.0,98.5,84.5,85.2,100.0,75.8,100.0,100.0,95.0,92.0,,0.0,92.0,55.0,55.2,Government Employee,Indian Railways,Lucknow,Very High,2026-07-10 02:37:00.130787
4a79d448-a606-4b80-afa5-f78149f885e5,External,dfa3ce05-ebcb-4138-b0d6-f3aae674ef83,35,90750.0,634.0,72.19,62.15,85.2,78.0,51.05,79.64,100.0,57.0,62.0,,0.0,57.0,55.0,37.2,Civil Engineer,Ncc,Surat,Medium,2026-07-10 02:37:00.130787
f46a69ca-0eb0-4de8-b947-1af0b8bac378,External,8f08bfac-e64e-46fc-9a68-687e1c5af7b6,40,90166.66666666667,653.0,89.43,70.15,99.25,83.2,71.6,89.17,100.0,98.0,70.0,,12.0,72.0,70.0,42.0,Government Employee,Central Govt,Surat,Medium,2026-07-10 02:37:00.130787
fba5a6e6-089d-440b-a543-157f136e0796,External,2bc2997f-8561-4acd-a742-cf9cb8c768df,34,205000.0,641.0,77.0,57.88,96.75,72.3,73.2,81.26,100.0,79.0,62.0,,35.0,80.0,70.0,62.2,Chartered Accountant,Pwc,Chennai,Medium,2026-07-10 02:37:00.130787
778f8792-a59e-46f2-9d9d-c61cc8a0313c,External,0753b85e-9fff-4b17-a960-7147755cb079,39,54166.666666666664,673.0,86.67,72.85,85.2,82.0,60.8,81.57,100.0,98.0,58.0,,0.0,60.0,55.0,44.8,Government Employee,Central Govt,Kochi,Medium,2026-07-10 02:37:00.130787
3b6463b1-584f-4544-a84f-5b3fd579a99f,External,bef535df-a944-448a-968b-4369e52fa319,31,86333.33333333333,809.0,86.73,70.17,93.0,81.7,74.55,90.15,100.0,90.0,77.0,,35.00000386100386,77.0,70.0,46.2,Software Engineer,Cognizant,Hyderabad,Medium,2026-07-10 02:37:00.130787
9f3cbc53-ecff-4d3a-b419-1501f3f25369,External,7b849d0a-2c89-42a4-81bf-f89998ebe7f0,36,127500.0,608.0,82.75,65.3,96.75,81.0,63.05,83.82,100.0,84.0,62.0,,12.0,57.0,70.0,62.2,Chartered Accountant,Mahindra,Kochi,Medium,2026-07-10 02:37:00.130787
b1751b35-9aa1-475e-8dde-f4d502b719f9,External,dd34e306-66a2-4349-8aaf-e00eed512654,31,64083.333333333336,667.0,81.75,69.73,93.0,77.5,55.05,81.17,100.0,88.0,58.0,,0.0,45.0,70.0,34.8,Sales Executive,Amazon India,Pune,Medium,2026-07-10 02:37:00.130787
d5cb96bd-bbef-4fda-ab79-3c550098b06d,External,6af7cd08-f383-43df-b30b-e7cddd062c3e,34,83083.33333333333,692.0,84.11,68.13,85.2,87.7,64.65,92.42,100.0,71.0,73.0,,12.0,67.0,55.0,53.8,Bank Employee,Icici Bank,Kochi,Medium,2026-07-10 02:37:00.130787
3c958a70-68b5-4879-ba55-76e6d20f9f60,External,676e2334-a45e-479d-95d1-bde2299c9c2a,33,105750.0,855.0,97.5,84.5,93.0,100.0,74.55,96.65,100.0,95.0,77.0,,0.0,77.0,70.0,46.2,Software Engineer,Accenture,Nagpur,Very High,2026-07-10 02:37:00.130787
0df94ecd-8d5e-4062-b308-fc95da75b5f4,External,6463d059-6c79-478c-878b-94751d15fafc,37,59833.333333333336,770.0,89.83,71.0,99.25,83.0,74.5,88.78,100.0,100.0,65.0,,35.00000557103064,80.0,80.0,39.0,Government Employee,Central Govt,Chennai,Medium,2026-07-10 02:37:00.130787
98753cca-bac3-4291-a4a6-ebdbd790cb39,External,ece7633b-f3c3-4e4b-aedf-64e8057eb1d4,41,45083.333333333336,841.0,90.25,79.62,78.0,92.5,64.75,87.5,100.0,90.0,65.0,,8.000007393715341,65.0,45.0,49.0,Teacher,Private School,Surat,Medium,2026-07-10 02:37:00.130787
30fe5c5f-e944-4468-95e2-1345b60c0519,External,d64e7a7d-e631-4220-a41b-e161d2738c5d,42,84583.33333333333,834.0,96.23,84.5,78.0,100.0,74.3,92.42,100.0,95.0,77.0,,0.0,92.0,45.0,56.2,Government Employee,Indian Railways,Hyderabad,High,2026-07-10 02:37:00.130787
ddd5d341-0ea4-4d88-a443-ee039c3f5f78,External,4655dfd7-6ee7-4be7-a179-3afcbc64a6b2,34,184166.66666666666,754.0,88.6,77.6,88.95,100.0,73.95,94.0,100.0,68.0,77.0,,0.0,85.0,55.0,61.2,Freelancer,Self Employed,Indore,High,2026-07-10 02:37:00.130787
9e0a8174-1b7d-4556-b794-4e6b26d833fc,External,217614d0-9a29-4347-aed7-ad9fc8362635,31,279750.0,735.0,85.14,66.15,85.2,82.0,83.0,87.48,100.0,87.0,85.0,,43.0,90.0,55.0,76.0,Doctor,Aster Hospitals,Bangalore,Medium,2026-07-10 02:37:00.131785
e39a4563-06ed-48e5-bc43-4b403ec2d82b,External,6970134d-59fd-48b3-92ec-a86b4a5e2f9c,35,153083.33333333334,650.0,77.82,64.13,88.95,84.7,64.85,85.47,100.0,61.0,70.0,,8.000002177463255,57.0,55.0,57.0,Civil Engineer,L&T,Lucknow,Medium,2026-07-10 02:37:00.131785
4fbbf432-6ae5-4dac-a148-480539f4d18a,External,51b89d64-bfe3-4ba6-9688-2320630c4005,40,240250.0,870.0,88.19,68.35,87.45,90.0,85.5,90.95,100.0,83.0,85.0,,47.0,100.0,60.0,66.0,Chartered Accountant,Pwc,Bangalore,Low,2026-07-10 02:37:00.131785
a35bc5d1-0b7a-4841-a035-543b15a205f7,External,58f90d42-621e-4344-a02c-0a462bbdf62b,35,47333.333333333336,823.0,81.47,67.87,99.25,72.5,71.75,84.91,100.0,90.0,65.0,,35.00000704225352,65.0,95.0,39.0,Sales Executive,Reliance Retail,Bangalore,Medium,2026-07-10 02:37:00.131785
b556e5f6-fa0c-44f3-affb-703301ab82d0,External,79144404-d0c2-4f4a-bad1-b8bd410d5607,32,158000.0,800.0,86.5,73.03,88.95,95.7,71.55,92.73,100.0,68.0,77.0,,20.0,77.0,55.0,71.2,Bank Employee,Axis Bank,Kochi,High,2026-07-10 02:37:00.131785
13ad9343-ed34-437f-b26b-a1829f455aee,External,bd3282d1-bb98-4b82-ace0-c706f50f9db0,25,200333.33333333334,594.0,81.19,65.13,72.5,78.5,56.7,75.98,90.0,90.0,52.0,,0.0,50.0,70.0,56.2,Software Engineer,Infosys,Chennai,Medium,2026-07-10 02:37:00.131785
7206ed03-cac0-403a-8815-707e5b600b23,External,dfcb778a-9154-4d9a-b8ef-b96b18eb69eb,34,234500.0,725.0,88.15,75.0,99.25,100.0,78.25,95.5,100.0,65.0,85.0,,8.0,75.0,80.0,66.0,Freelancer,Self Employed,Chennai,High,2026-07-10 02:37:00.131785
0a378521-e8ef-4a52-80e4-689561fff474,External,b6054dc5-6105-4ecb-b481-a8c325e373c5,33,41166.666666666664,694.0,69.6,55.08,88.95,58.5,64.05,83.01,100.0,71.0,73.0,,46.99999190283401,55.0,55.0,43.8,Teacher,State College,Pune,Low,2026-07-10 02:37:00.131785
5d44cf90-be36-4522-948b-22db02f63be8,External,5f09169d-2326-433d-9c0e-2fd361b16eed,29,54416.666666666664,883.0,89.51,79.98,99.25,95.5,70.75,93.02,100.0,78.0,65.0,,0.0,65.0,80.0,39.0,Bank Employee,Hdfc Bank,Surat,Medium,2026-07-10 02:37:00.131785
63f7b68d-2010-486d-9bb8-d7af91b44a92,External,ed7b508f-0a49-41e4-9621-c95cbcc8b1ba,39,308416.6666666667,752.0,96.7,83.0,88.95,100.0,88.5,94.0,100.0,95.0,85.0,,0.0,100.0,55.0,76.0,Doctor,Aiims,Hyderabad,High,2026-07-10 02:37:00.131785
dfdb63ba-d32d-4ea2-b753-eb2c30a9fc2b,External,3b8f61b4-afb4-4943-a88a-5d81ebffbc26,24,191250.0,860.0,100.0,85.5,93.0,100.0,84.45,100.0,100.0,100.0,92.0,,0.0,85.0,70.0,80.2,Software Engineer,Wipro,Lucknow,Very High,2026-07-10 02:37:00.131785
9cd28a4f-cafc-46df-812e-70dddd5a1421,External,17bf36f5-e7e6-4b85-b909-6893d2c12086,29,155166.66666666666,747.0,84.74,75.68,85.2,94.7,68.05,91.21,100.0,65.0,77.0,,0.0,67.0,55.0,61.2,Freelancer,Self Employed,Kolkata,High,2026-07-10 02:37:00.131785
408afc6b-90eb-48e4-a19c-2de4fe6a7016,External,73e7c67e-1be7-4865-a2bb-0f1baaaddc1c,30,74416.66666666667,586.0,67.31,48.43,93.0,52.7,52.6,79.11,100.0,75.0,65.0,,34.99999552071669,42.0,70.0,49.0,Sales Executive,Reliance Retail,Kolkata,Medium,2026-07-10 02:37:00.131785
11f29c67-91b0-4377-8025-8e80ad3c2db6,External,c94213ee-704d-4eba-95c6-c8e80b96d45d,37,134500.0,855.0,97.15,82.5,96.75,100.0,80.3,95.5,100.0,95.0,77.0,,8.0,92.0,70.0,71.2,Chartered Accountant,Mahindra,Indore,Very High,2026-07-10 02:37:00.131785
7449f614-1c59-4b99-b830-41ec76ab6042,External,3d5bd265-b3ec-41ed-99f0-60261100169d,37,178000.0,586.0,84.27,67.25,93.0,81.0,64.45,82.91,100.0,90.0,62.0,,0.0,65.0,70.0,62.2,Chartered Accountant,Tata Motors,Kolkata,Medium,2026-07-10 02:37:00.131785
ab127b20-a05d-4ee3-a190-2b7f2546fd9e,External,b5a72b2f-414e-435d-82ca-e3ef7a37359c,30,177250.0,746.0,75.04,61.88,85.2,78.5,68.45,85.48,100.0,60.0,77.0,,35.0,75.0,55.0,61.2,Bank Employee,Sbi,Lucknow,Medium,2026-07-10 02:37:00.131785
043c4d78-4249-43fc-a4e1-4eaaefddf1c7,External,542ba81d-aeb3-4ff7-89bb-6d4fb0e64c83,38,87333.33333333333,824.0,94.18,83.0,72.5,100.0,70.3,85.61,90.0,95.0,67.0,,0.0,92.0,70.0,50.2,Chartered Accountant,Mahindra,Pune,High,2026-07-10 02:37:00.131785
5f33d557-5d6a-4b8a-b544-fbb7bd4cea11,External,8691e2d4-ad5a-4ece-bd05-80a9219ad655,29,91666.66666666667,892.0,93.2,80.68,68.75,98.7,68.55,84.07,90.0,95.0,67.0,,7.999996363636364,77.0,70.0,50.2,Software Engineer,Cognizant,Jaipur,High,2026-07-10 02:37:00.131785
69560769-c0fb-4be1-9b3e-eb132f546252,External,f67b5951-9d78-4244-90b5-37539da47cfe,33,39833.333333333336,622.0,75.46,58.75,88.95,66.8,49.75,83.45,100.0,79.0,65.0,,20.000008368200838,45.0,55.0,49.0,Teacher,State College,Noida,Low,2026-07-10 02:37:00.131785
9ecc790e-823c-4e68-b447-2084cb9ceeae,External,e43c09fa-a348-49e3-93a1-0906e547abab,37,105083.33333333333,850.0,88.6,79.1,88.95,100.0,67.55,94.0,100.0,68.0,77.0,,0.0,77.0,55.0,56.2,Bank Employee,Sbi,Surat,Very High,2026-07-10 02:37:00.131785
19c8c70e-2cc9-4979-a97a-f9adaa2e0a58,External,90718dfa-399f-4f13-95aa-63f05b2553ad,38,698666.6666666666,678.0,88.35,69.45,85.2,94.0,72.05,88.17,100.0,81.0,78.0,,12.0,65.0,55.0,71.8,Business Owner,Self Employed,Pune,Medium,2026-07-10 02:37:00.131785
5f00efb6-f09e-4dca-b82b-8e603e80f067,External,874ab938-65d0-413c-bd31-ae1dac8ba802,35,206250.0,831.0,88.39,79.1,85.2,100.0,71.95,93.29,100.0,68.0,77.0,,0.0,85.0,55.0,71.2,Freelancer,Self Employed,Indore,Very High,2026-07-10 02:37:00.131785
36bcab92-29ee-4cd1-87f4-e557ba981162,External,67eefaff-4fb5-43e5-bf2c-d82505385441,38,244333.33333333334,656.0,78.86,58.6,99.25,72.0,78.8,83.86,100.0,83.0,78.0,,42.99999863574352,80.0,95.0,61.8,Chartered Accountant,Pwc,Bangalore,Medium,2026-07-10 02:37:00.131785
27697cab-e327-48b5-92fc-d680d642919b,External,d85b3c56-6453-40ac-ab6c-166a96ee1cec,36,85083.33333333333,784.0,92.95,72.8,99.25,84.2,84.8,97.55,100.0,100.0,92.0,,35.00000391772772,92.0,80.0,55.2,Government Employee,State Govt,Mumbai,Medium,2026-07-10 02:37:00.131785
a3dc40f0-428a-43bd-8221-3cd0d88fd589,External,e04a29ce-3c49-467a-86df-1131e5bd3908,28,96000.0,705.0,86.64,72.83,93.0,87.7,61.35,89.87,100.0,82.0,70.0,,12.0,67.0,70.0,52.0,Sales Executive,Flipkart,Bangalore,High,2026-07-10 02:37:00.131785
b2b1ff20-ee85-4f1f-a4e3-5dda02a65aa1,External,e667164c-7778-47b6-b952-bdc5a28d586c,35,346666.6666666667,581.0,82.73,63.0,96.75,88.0,70.25,88.43,100.0,70.0,70.0,,7.999999038461539,65.0,70.0,57.0,Chartered Accountant,Deloitte,Mumbai,Medium,2026-07-10 02:37:00.131785
78c32017-6ee3-4388-b752-ff7d238eb4c4,External,5902bb84-f7b2-4d27-8707-377dcdb21f01,40,52500.0,849.0,93.29,80.13,78.0,98.5,64.75,89.63,100.0,90.0,65.0,,12.0,65.0,45.0,39.0,Teacher,Private School,Mumbai,Medium,2026-07-10 02:37:00.132297
9a857ca6-272f-40ec-8e6f-c32b20f650e0,External,c592b7c3-bb92-4942-bbac-ed46daf4184b,28,68083.33333333333,762.0,86.95,74.77,88.95,96.7,68.35,92.89,100.0,68.0,65.0,,8.000004895960833,77.0,55.0,49.0,Civil Engineer,L&T,Kolkata,Medium,2026-07-10 02:37:00.132297
11e9496e-c957-41bd-bd34-fbf9c0681fc9,External,8a97bb49-0fac-44e9-afef-564eec1435fc,33,48000.0,776.0,82.71,72.98,88.95,89.5,63.75,88.37,100.0,68.0,65.0,,8.0,65.0,55.0,49.0,Freelancer,Self Employed,Chennai,Medium,2026-07-10 02:37:00.132297
9dba6950-5223-40fe-804d-3a153f05a10e,External,16851be5-e2a9-42e2-8c98-605d6154908f,37,78750.0,811.0,86.4,75.28,88.95,96.7,66.35,91.06,100.0,68.0,65.0,,12.0,77.0,55.0,49.0,Civil Engineer,L&T,Surat,High,2026-07-10 02:37:00.132297
711613d0-eae8-4743-87ba-d507d20a47ea,External,c435ca14-dde4-4ca3-ba31-b6b549afb6f1,36,63416.666666666664,817.0,96.2,83.13,85.2,98.5,66.25,99.34,100.0,90.0,80.0,,0.0,65.0,55.0,48.0,Teacher,State College,Noida,Medium,2026-07-10 02:37:00.132297
b9e5f25a-c353-49e4-8059-3eef969febfe,External,451024d9-5686-48a1-ba0f-6eab9a6c9b37,36,55250.0,705.0,80.22,72.13,88.95,86.5,59.55,87.08,100.0,65.0,58.0,,0.0,55.0,55.0,44.8,Freelancer,Self Employed,Delhi,Medium,2026-07-10 02:37:00.132297
